ID_REF,normal_mean,cancer_mean,difference,p_value,adjusted_p_value
201171_at,5.238243539470588,4.143924174173077,-1.094319365297511,6.508086746611465e-05,0.0004364232295654345
201177_s_at,11.063316754764704,9.474259128884615,-1.5890576258800895,2.33853060899978e-15,1.0698630520419027e-13
201182_s_at,6.041206498176471,7.212135769759614,1.1709292715831436,9.951339913512972e-10,1.796078641334737e-08
201183_s_at,7.145669536352941,8.338072419057692,1.1924028827047506,8.296133481326095e-16,4.0356031129883865e-14
201189_s_at,5.702739392941176,7.758862117942308,2.0561227250011322,5.819573481767807e-11,1.3146792262475377e-09
201193_at,11.337164522764706,10.017366328942309,-1.3197981938223968,9.727398585871602e-07,9.81896962120004e-06
201195_s_at,4.416822899470588,7.172763064740385,2.7559401652697977,7.864663672964188e-08,9.917871502003523e-07
201200_at,10.66967301117647,9.559289063528846,-1.110383947647625,1.6152347479845493e-05,0.00012597584639932656
201202_at,8.394273909529412,9.396218256836537,1.0019443473071252,7.458607297154436e-06,6.233093365049639e-05
201204_s_at,6.1159246371764695,7.416355307538462,1.3004306703619921,1.3342346976475015e-09,2.3467438808891667e-08
201206_s_at,6.473798559352941,7.5684984456153845,1.0946998862624433,8.733910139488366e-06,7.205079829249327e-05
201209_at,8.897062014470588,10.034852001894231,1.137789987423643,2.670311940714299e-06,2.4523465490870895e-05
201212_at,9.607016655529412,8.182732780673076,-1.4242838748563358,7.211993803294577e-05,0.0004786276870014771
201215_at,10.24084925747059,8.746215437519231,-1.4946338199513587,1.0851586619028237e-05,8.780856131652219e-05
201219_at,6.756039977764706,7.939654261028846,1.1836142832641396,6.977648423746865e-08,8.885512676614096e-07
201220_x_at,9.319179886411762,10.670949700384615,1.3517698139728527,1.6505050486230973e-12,4.786552340531351e-11
201221_s_at,6.052788786470588,7.612701919932693,1.5599131334621053,2.573344525859457e-09,4.310944471359218e-08
201237_at,9.02120573929412,7.891062187471154,-1.1301435518229654,0.00016334753937583414,0.0009896201384535601
201238_s_at,9.84638850517647,8.388997154298078,-1.4573913508783924,2.899086531270623e-08,3.986627457551508e-07
201242_s_at,8.765019797705882,11.373998138134615,2.608978340428733,9.881220609795704e-10,1.7846033741298467e-08
201243_s_at,8.524508517823529,11.092425098442307,2.5679165806187783,1.016472875739289e-09,1.8303554300552505e-08
201250_s_at,4.336002694529412,5.750825681817308,1.414822987287896,2.690084101889425e-05,0.0001980602997396775
201251_at,6.70433652,8.738228078355771,2.033891558355771,3.492049935754455e-15,1.558402235842538e-13
201261_x_at,6.907530048705882,9.1245428235,2.217012774794118,8.320847503947249e-12,2.1627057430781813e-10
201271_s_at,7.9061195455882345,8.91372388241346,1.007604336825226,2.4538382881238137e-09,4.130771872075791e-08
201272_at,8.113724275235295,6.865359105557692,-1.2483651696776032,2.382797448370842e-05,0.00017793227792397344
201278_at,8.38727703417647,6.376199253990384,-2.0110777801860866,3.3699997418679833e-09,5.516833110720236e-08
201279_s_at,6.360508159411765,4.425539621903846,-1.9349685375079186,2.0822286749141894e-10,4.270798904477322e-09
201280_s_at,8.249528472588237,6.5907944669134615,-1.6587340056747752,2.427074910873697e-07,2.7649200910159777e-06
201286_at,3.165277735647059,7.802565261874999,4.63728752622794,4.274726647814637e-23,7.00631548681907e-21
201287_s_at,3.5794632674117643,7.933443049192307,4.353979781780542,4.212722005142665e-22,5.925931812337152e-20
201289_at,10.263266894352942,8.740759661,-1.5225072333529415,1.9266764086945372e-05,0.00014744261316620744
201291_s_at,3.7079488900588236,8.26131485839423,4.553365968335408,1.1391648875842965e-18,9.211034133253825e-17
201292_at,3.8707952081764705,6.9537325041826925,3.082937296006222,1.17645709336179e-12,3.4820960790994105e-11
201294_s_at,6.943660276588236,8.010222464615385,1.0665621880271487,2.586016639031178e-05,0.00019135331092961315
201307_at,9.154866300529411,7.394896025355769,-1.7599702751736421,2.0232778435279512e-10,4.157698848716568e-09
201310_s_at,7.693719247647059,9.02095691935577,1.327237671708711,3.136848580435723e-06,2.839709050781246e-05
201313_at,3.4876056744705886,5.367803354230769,1.88019767976018,5.290870451308879e-06,4.571322120658339e-05
201324_at,11.34454052817647,9.127419285346154,-2.2171212428303164,1.5334760312996423e-07,1.8159164311630111e-06
201325_s_at,9.664950344588235,6.59971973126923,-3.065230613319004,9.657663347755465e-14,3.4815429845253998e-12
201336_at,11.285319989588235,9.879908230201922,-1.405411759386313,6.608830435287014e-11,1.4819365502363595e-09
201337_s_at,6.153837898941176,4.262542854509615,-1.891295044431561,2.8517967936498874e-13,9.467653114392774e-12
201339_s_at,11.19962183364706,10.035997456201923,-1.163624377445137,4.351845169604925e-06,3.8266369826303725e-05
201340_s_at,3.285663372176471,5.903526815038461,2.61786344286199,8.727943730121237e-15,3.678474446689475e-13
201341_at,4.399093050941177,6.176527245009615,1.7774341940684382,4.862613586371187e-08,6.388728516409131e-07
201348_at,11.327020771058823,6.390844000509616,-4.936176770549207,2.2408327887689124e-15,1.0286157508681117e-13
201349_at,7.067956857235294,9.299355650548078,2.231398793312784,2.379705502669265e-10,4.837316448051613e-09
201360_at,9.52092734970588,8.200807718423077,-1.3201196312828039,0.009229379528994063,0.03250921621897174
201377_at,6.69375233582353,7.918579818692308,1.2248274828687782,9.542741872232031e-08,1.1818318780225822e-06
201380_at,8.195231688117646,6.218167409326923,-1.9770642787907233,1.340821683442143e-12,3.9408027280877075e-11
201387_s_at,5.161784098529412,3.1997557596634616,-1.9620283388659505,2.8746472254468294e-06,2.620600817064682e-05
201397_at,7.538873805588236,6.440747672336538,-1.0981261332516974,0.004113939513426913,0.016509663719888677
201403_s_at,10.795457122882352,9.313019152038462,-1.4824379708438897,2.6848776293659847e-06,2.4636505738595505e-05
201416_at,7.613257888294119,10.245074327163461,2.6318164388693424,2.149026523655421e-21,2.659676159514495e-19
201417_at,7.580733147352942,9.72156340175,2.1408302543970583,2.1971163722574577e-13,7.443601147202966e-12
201418_s_at,5.37570720182353,8.287971601086538,2.912264399263008,6.546830369602609e-25,1.3638147127577892e-22
201422_at,8.597389156941176,9.842300287509614,1.244911130568438,0.0011764419408498113,0.005610224961960844
201425_at,11.810719214529412,8.686792377490384,-3.1239268370390274,9.398830186201199e-14,3.399461582058815e-12
201426_s_at,13.412741821764707,11.135358466971153,-2.277383354793553,5.635467649158213e-12,1.4952755898075163e-10
201427_s_at,13.133640889411764,11.19442218423077,-1.939218705180993,7.055681916907904e-06,5.9317939516777034e-05
201428_at,4.012416384705882,6.3713115269326925,2.3588951422268103,1.8233384455182716e-16,9.93173543093231e-15
201432_at,12.662432974941177,10.218162420057693,-2.4442705548834844,6.891473264874293e-20,6.668831174322778e-18
201433_s_at,7.640252095529412,8.730908261384615,1.0906561658552025,0.00035939547178554,0.001988267648088773
201446_s_at,5.992110094294118,7.272538107221154,1.280428012927036,7.089879588019973e-11,1.583300073791089e-09
201448_at,7.821287231588235,8.91728253639423,1.0959953048059958,9.765845011223472e-06,7.979192438137213e-05
201449_at,6.673559856235293,7.878771769182691,1.205211912947398,2.42841418433486e-06,2.248353142778835e-05
201450_s_at,6.851482310529412,8.199936222028846,1.3484539114994343,4.246399107793604e-10,8.212764596182391e-09
201456_s_at,5.7505466571764705,6.968758941230769,1.2182122840542986,2.6249299348773173e-09,4.394042775664856e-08
201458_s_at,7.718312399941177,8.767634387182692,1.0493219872415152,2.37044279410839e-05,0.00017713088343324453
201459_at,8.071504686764705,9.273050717942308,1.2015460311776032,1.0643488473759543e-06,1.0653052584069724e-05
201460_at,6.540032738529412,7.834210686240386,1.294177947710974,3.963753011742921e-10,7.715323667186765e-09
201464_x_at,10.570785921823528,9.543739670634615,-1.0270462511889136,9.152262329061549e-05,0.0005929036506324631
201465_s_at,10.175589165999998,9.03492624723077,-1.1406629187692285,0.00034601163584169014,0.001924877084150811
201466_s_at,10.235276061823528,8.678562925586538,-1.55671313623699,3.2526522268653512e-06,2.9367494770898925e-05
201467_s_at,7.830395370411765,6.1048406065192315,-1.725554763892533,0.0004710072326639943,0.0025264966832008007
201468_s_at,10.164965190764706,8.730282028826924,-1.434683161937782,0.0005325221117103155,0.002810882430854672
201478_s_at,6.3320282719411765,7.446524227125001,1.1144959551838243,6.284713633137723e-05,0.00042294041009270503
201479_at,7.970771677470587,9.279738557663462,1.3089668801928749,5.121784026954372e-09,8.067585870336008e-08
201482_at,4.7733204832941185,6.021399745538461,1.2480792622443424,1.2047398389870108e-05,9.65543255096506e-05
201510_at,4.012132497588235,6.470622603653847,2.4584901060656117,3.0565415687722874e-14,1.1950070364041738e-12
201525_at,10.727974871117645,7.490847595403846,-3.2371272757137994,1.3640111727848447e-05,0.0001081126427525763
201531_at,9.60154054817647,7.2424005043749995,-2.35914004380147,4.4680573900010997e-13,1.4370188820793754e-11
201535_at,8.397240475705884,7.046901523384615,-1.3503389523212688,4.4286775815256404e-07,4.800651315235113e-06
201539_s_at,8.25327853135294,2.6160486205192304,-5.63722991083371,6.214419244449763e-34,6.0567283561218506e-31
201540_at,13.559004128470587,8.97586871846154,-4.583135410009048,1.018938714173451e-15,4.908442725584535e-14
201542_at,11.068077097117648,9.921449126019231,-1.1466279710984164,1.2850034265311398e-06,1.2591418674442204e-05
201548_s_at,5.759890808529412,7.949710938903847,2.189820130374435,1.4054728637024155e-18,1.1133425751526e-16
201549_x_at,6.155539632941177,8.12385432701923,1.9683146940780523,2.910795289589412e-11,6.9163385333261e-10
201558_at,6.9707014507058815,8.400040807086539,1.4293393563806571,1.0584968959223116e-16,6.043065071395799e-15
201561_s_at,6.7089401788823535,8.477213567538461,1.768273388656108,9.333573226489295e-14,3.380339038676571e-12
201562_s_at,4.991349407647059,7.2621387321826925,2.2707893245356336,2.7265784726600374e-09,4.5421427753477305e-08
201563_at,5.239844860529412,7.981687284490385,2.741842423960973,7.354245767709894e-12,1.9223533513210646e-10
201571_s_at,5.338511037470588,4.307415204432693,-1.0310958330378952,1.0674633477991062e-06,1.0678350817362063e-05
201577_at,8.583344178411764,9.825311547086539,1.241967368674775,0.0002383919494498292,0.00138181756680355
201582_at,5.462860597529412,6.604289238826923,1.1414286412975114,3.7088611375779824e-05,0.0002640567858438152
201584_s_at,7.568561808882352,9.078045373375002,1.5094835644926494,3.0686307854247414e-10,6.112510935682371e-09
201596_x_at,6.045156859470588,10.968937458298077,4.92378059882749,1.2608359087740525e-19,1.176327573760325e-17
201613_s_at,5.512434163588235,7.728582811028847,2.216148647440612,9.963468238750811e-19,8.116360194071352e-17
201614_s_at,4.839281259117648,5.86215778266346,1.0228765235458122,0.00010620522636626967,0.0006766956630684839
201619_at,10.754941340529411,9.512569293567307,-1.242372046962105,0.00011739225617876019,0.0007393436360466827
201631_s_at,8.921975871,11.347687930336537,2.4257120593365364,3.6109772339537164e-13,1.1829743484511397e-11
201639_s_at,6.936059612470589,8.570757222182694,1.6346976097121049,4.3487987104572164e-11,1.0031829451312105e-09
201641_at,7.5199855787647065,9.056131287221152,1.5361457084564458,0.00016143671675302804,0.0009792236678888104
201644_at,6.796334703,8.452988343596154,1.6566536405961534,9.30367664419231e-12,2.388454221840885e-10
201645_at,6.2670736313529405,8.307390894923078,2.040317263570137,2.2596683786867408e-05,0.00016964297171986745
201648_at,9.903735441058824,8.779486991740384,-1.12424844931844,7.905662512734033e-06,6.573478889130268e-05
201650_at,6.287652527235294,11.739672639942306,5.452020112707012,2.3953583607852353e-16,1.2792198040440054e-14
201651_s_at,9.142563831882352,10.234707499336537,1.0921436674541845,7.364306056062613e-09,1.1252420499267675e-07
201663_s_at,4.07088281964706,5.2607622974999995,1.1898794778529398,6.71834034731629e-05,0.00044897795740930064
201664_at,6.887598181823529,8.483588577230769,1.5959903954072399,1.9330520025847047e-10,3.987303297394958e-09
201666_at,8.577259315941175,9.829491275961539,1.2522319600203637,0.0002274369162204023,0.0013242243919771002
201680_x_at,7.679229203235294,8.927208972567307,1.2479797693320132,1.4238906767643526e-13,4.984896038943015e-12
201681_s_at,8.160315919411765,9.666729795346154,1.5064138759343884,3.2332850639896764e-06,2.9202294474183772e-05
201688_s_at,3.4197800576470585,6.423368607923077,3.0035885502760187,8.724060455291342e-13,2.6436588196916535e-11
201689_s_at,5.072989634176471,8.779708896307692,3.7067192621312213,6.508229859587538e-16,3.2350881375813135e-14
201690_s_at,7.082744554647059,10.836368603173078,3.753624048526019,5.1981320240360486e-21,6.062154866236399e-19
201691_s_at,3.426815419,5.736073380461538,2.309257961461538,9.076855544811048e-12,2.332418544163099e-10
201693_s_at,7.095185087647059,4.862858788259615,-2.232326299387444,2.0476639589331743e-10,4.204644515222488e-09
201694_s_at,11.100281729117647,9.163017665336538,-1.9372640637811092,1.4340756913384928e-08,2.0711938914412173e-07
201697_s_at,6.058350784882353,7.953916822105769,1.895566037223416,1.5399130677473552e-17,1.021226188634057e-15
201701_s_at,9.812401655352941,8.667129048326924,-1.1452726070260173,2.2399964707172067e-05,0.0001683281941006119
201702_s_at,4.635048215647059,6.5469255412980765,1.9118773256510178,2.8098782405135015e-11,6.694035115189279e-10
201703_s_at,4.344863421117647,6.1363798368557685,1.7915164157381218,4.565223326420344e-10,8.776517222004084e-09
201704_at,7.030079278764706,8.36613727406731,1.3360579953026033,4.785730166572252e-10,9.161710514252785e-09
201706_s_at,7.909341107294118,5.722079362125,-2.187261745169118,6.1043633278319245e-15,2.629597837961631e-13
201707_at,7.974690049117648,5.952391246173077,-2.0222988029445705,5.02166084032477e-11,1.149170763119856e-09
201708_s_at,4.494762689999999,6.0518478205,1.5570851305000009,7.715965796178062e-10,1.4265911151409298e-08
201709_s_at,6.407647847352941,7.7910586094999985,1.383410762147058,1.3914276780657878e-12,4.078556994691333e-11
201710_at,4.3415935331176465,5.906517221971155,1.5649236888535087,1.1884876910240115e-06,1.174053750016281e-05
201718_s_at,5.968500358411765,3.1907279053653848,-2.77777245304638,8.251592206844401e-18,5.700805709586843e-16
201719_s_at,10.543879111647058,8.207146722000001,-2.3367323896470573,1.0742998347228556e-13,3.8297982155022034e-12
201738_at,9.990118616529413,8.874351648134617,-1.1157669683947962,5.90022173893874e-06,5.0522152853708425e-05
201743_at,8.75902954764706,7.538840612942308,-1.220188934704752,0.005650488109776553,0.02157836485750731
201752_s_at,8.750433154058825,6.865658177307693,-1.8847749767511326,5.0954267916967245e-09,8.030704558591266e-08
201753_s_at,10.326570389941176,8.528487370884616,-1.7980830190565609,1.9406126308318934e-07,2.253546739961147e-06
201761_at,7.6762584852352935,9.781548697923077,2.105290212687783,4.060139821918388e-17,2.5267773242928585e-15
201762_s_at,9.137069638294118,10.348947819490386,1.2118781811962673,4.315732817096982e-09,6.913659566314534e-08
201773_at,7.444073909705883,8.687171918788462,1.243098009082579,1.1403827966869903e-06,1.1335085168526542e-05
201774_s_at,5.5336610287058825,6.584030582528846,1.0503695538229634,0.00013950357247557698,0.0008607241105747814
201785_at,10.759480596235292,7.667644518471154,-3.091836077764138,1.0028284801343986e-14,4.1843621873618554e-13
201786_s_at,10.259829302,11.672235946317308,1.4124066443173078,8.025367391298256e-15,3.387598815542672e-13
201787_at,6.737495346176471,5.6993140196442305,-1.0381813265322402,0.0020116872977064,0.008925768719739664
201791_s_at,6.1207740341764705,7.541499967163461,1.4207259329869908,1.4127224270507332e-05,0.00011160077774786794
201792_at,8.300757280588234,9.560583342394231,1.259826061805997,0.000169112153538764,0.0010211275835813917
201797_s_at,4.867926231941176,6.227151215423078,1.3592249834819015,6.281268474749955e-08,8.066478872550066e-07
201810_s_at,8.35781899082353,7.0307194635000005,-1.3270995273235293,2.7189903080838543e-06,2.491183012001153e-05
201811_x_at,10.25568190935294,8.763877163086537,-1.4918047462664035,1.5558871162559796e-09,2.7130595181512818e-08
201818_at,5.249418845470588,6.882416159778846,1.6329973143082581,8.500532839284898e-09,1.2819855811973762e-07
201823_s_at,6.646963887941176,5.4328061404134615,-1.2141577475277145,2.1926272432964398e-05,0.00016524634398215463
201839_s_at,6.767673204941176,11.924118002557693,5.156444797616516,4.1437624082439964e-22,5.843989883192483e-20
201842_s_at,10.908110365294117,7.8987624219903845,-3.009347943303733,2.3372758214476585e-07,2.673222486563113e-06
201843_s_at,8.991408648411765,5.772796670182692,-3.218611978229073,7.785423912740194e-09,1.1832933771468867e-07
201848_s_at,6.97197712517647,5.2635360420769235,-1.7084410830995465,3.606574530288705e-08,4.869946345587017e-07
201849_at,9.858972995647058,8.543227216634616,-1.3157457790124418,0.0001515107155183279,0.0009252885019889021
201850_at,6.480547649647058,8.003411426548077,1.5228637769010183,3.190382965006627e-05,0.0002308470261793672
201853_s_at,4.558960565058824,6.556680801403845,1.997720236345021,2.2385035873426965e-09,3.789396589277137e-08
201858_s_at,7.280841532705883,5.386933690817307,-1.8939078418885753,4.344262668103642e-05,0.00030390350187442793
201859_at,11.66846528764706,10.497570822105768,-1.1708944655412914,0.00020637540228022515,0.0012161264393276193
201861_s_at,8.304457046058822,9.988652836548077,1.6841957904892553,1.62611920797078e-11,4.021933922725394e-10
201865_x_at,9.880706641705883,8.10245226101923,-1.7782543806866524,4.2052996996258915e-12,1.136805608251023e-10
201866_s_at,6.455787608588235,4.009944951144231,-2.445842657444004,4.6472548969201724e-26,1.1797326745070052e-23
201870_at,4.377329989352941,5.635219015413463,1.2578890260605213,3.010921304788968e-10,6.00413130778506e-09
201884_at,2.725483282470588,3.921271930413462,1.1957886479428739,0.008428143683862023,0.030167868187401976
201885_s_at,10.733968130470586,9.475560535375,-1.258407595095587,3.3833590372762477e-09,5.5370420658320935e-08
201890_at,4.51778167482353,8.986050078009615,4.4682684031860855,5.661185514863721e-19,4.7830006844542886e-17
201893_x_at,12.494993844588235,10.11844691823077,-2.376546926357465,5.194222657964831e-07,5.544601573421915e-06
201896_s_at,4.081112611352942,5.944970982278846,1.8638583709259047,1.4834403766965687e-11,3.6936447226150555e-10
201910_at,5.553166492823529,7.391752304211538,1.8385858113880094,8.125794713846032e-11,1.7904632607468817e-09
201911_s_at,6.085877263411765,8.033214094528846,1.947336831117081,2.535053265389264e-10,5.124469339691875e-09
201920_at,6.15496640082353,7.835008612076923,1.6800422112533928,4.123153524156343e-12,1.1168118917862484e-10
201922_at,10.741181787352943,9.720600854326923,-1.0205809330260198,6.025220583405246e-07,6.355827487856107e-06
201927_s_at,4.0611273757647055,5.548178983442308,1.4870516076776026,1.7929954619823864e-08,2.5570916989688185e-07
201931_at,9.99066887282353,7.856799288221154,-2.133869584602376,1.3342506208735803e-14,5.46302060290016e-13
201939_at,7.476654817058823,8.967580563942308,1.4909257468834847,2.959770654398394e-05,0.00021605098642023534
201951_at,5.615286157470588,7.835045287403846,2.2197591299332577,1.5442078238053334e-07,1.8266432339720697e-06
201952_at,8.547781136705881,10.494802826163463,1.947021689457582,9.172114907382597e-07,9.311846345424753e-06
201959_s_at,9.830301678529413,8.635846570759615,-1.194455107769798,1.5566954192376043e-08,2.2382212667694737e-07
201960_s_at,11.140199696470589,9.993298011192309,-1.14690168527828,2.1988430437900102e-08,3.085106799152055e-07
201961_s_at,5.5377667672941175,4.258363659625,-1.2794031076691175,8.854442120810592e-12,2.2849484468639303e-10
201963_at,11.640100915705881,8.055795905625,-3.5843050100808806,1.9552455963883055e-16,1.0565876178740328e-14
201968_s_at,10.115299799882353,7.533539428451923,-2.5817603714304296,8.363970213881823e-12,2.1717275466387061e-10
201976_s_at,6.89426175282353,8.034349118605771,1.1400873657822412,0.000370374157251721,0.0020406471965113753
201983_s_at,7.832600223117646,5.321892925875001,-2.5107072972426456,4.8985722064553515e-06,4.260025055068939e-05
201984_s_at,6.157736984117648,4.063727122798077,-2.094009861319571,7.055897172913505e-09,1.0829690995513109e-07
201988_s_at,4.77696965882353,3.0722306296538457,-1.7047390291696844,4.4449276897159265e-23,7.220229415982307e-21
201989_s_at,10.262825592235295,8.82229529866346,-1.4405302935718343,1.035734891196909e-09,1.861968861219898e-08
201990_s_at,8.401231137941176,6.869192588826923,-1.5320385491142527,4.852021733459996e-07,5.210910944323359e-06
202000_at,8.12003490682353,6.945456616538461,-1.1745782902850692,4.726499871262519e-08,6.235620896147862e-07
202003_s_at,10.085374068882354,7.179852902028846,-2.905521166853508,5.989055215808102e-16,2.996119565752433e-14
202005_at,5.614627681117646,8.346354926307693,2.731727245190047,7.252390165688467e-17,4.260798739000117e-15
202007_at,8.237775356294119,6.538228203990385,-1.699547152303734,1.8289615638533256e-05,0.00014079392551981756
202014_at,4.278964805882353,2.991282610432692,-1.2876821954496611,7.236970600481448e-13,2.231562815839983e-11
202016_at,10.358339198,7.5014409817596155,-2.856898216240384,4.7628782732104285e-09,7.563373094953505e-08
202017_at,6.193792618235294,4.363026230288461,-1.8307663879468334,2.5165161152152895e-08,3.496663265079819e-07
202018_s_at,6.448004656823529,9.185518469346153,2.737513812522624,0.0007935029005153134,0.003977279346792662
202021_x_at,11.190596960999999,9.981738624990385,-1.2088583360096141,2.4566480313337763e-05,0.00018272198542132213
202022_at,8.132708876411765,4.2374339437115385,-3.895274932700227,1.3604875626168593e-18,1.0824205638493522e-16
202023_at,6.840505583117648,9.456184341480771,2.6156787583631234,3.3396549845946687e-16,1.740926737384837e-14
202026_at,10.948915547411765,8.993313090086538,-1.9556024573252273,6.81905011340764e-13,2.1170474183144236e-11
202035_s_at,8.28028217235294,5.987829016096155,-2.2924531562567854,0.0014591886889105585,0.0067768090071519205
202036_s_at,7.900469237764706,6.184949082903846,-1.7155201548608598,0.008179499200659142,0.029414830788217387
202037_s_at,8.915298175999999,6.35952889310577,-2.5557692828942287,0.0006795195077657602,0.0034748894607277638
202039_at,4.4644125395294125,6.192715950538461,1.7283034110090485,9.334532093435134e-09,1.3961891672447142e-07
202052_s_at,6.5656925274117635,7.91431224314423,1.3486197157324664,4.726300137210403e-10,9.067020569026594e-09
202053_s_at,9.356449598117647,7.592071467528846,-1.7643781305888018,5.868424319920324e-09,9.130351509604657e-08
202054_s_at,9.895499293764704,8.150618221490387,-1.7448810722743175,5.215662089893412e-07,5.56531028747395e-06
202069_s_at,7.884591752058824,6.1919532588557695,-1.692638493203054,4.598337811631881e-09,7.32339303825668e-08
202070_s_at,6.978053433705882,5.942184721884615,-1.0358687118212666,1.5769210000608492e-06,1.5157937876421466e-05
202071_at,7.0131054988235295,9.479986918384615,2.4668814195610853,4.097880568760416e-15,1.8080697135196019e-13
202073_at,7.563689964235293,5.652202496903846,-1.9114874673314466,1.7466670922230363e-07,2.0448593570665187e-06
202074_s_at,9.979135981529412,8.492836605644232,-1.4862993758851797,1.4183150491064893e-08,2.0500587146499757e-07
202075_s_at,7.684839182882352,5.400784865778847,-2.2840543171035055,1.0775283767327756e-07,1.3212855824241329e-06
202086_at,6.653962882823528,8.567923396971155,1.913960514147627,0.00016924922091329675,0.0010218421712640292
202088_at,10.634283206000001,12.506709782355768,1.8724265763557675,6.34554564203551e-06,5.3837017813874724e-05
202089_s_at,6.89795971782353,8.811686229009617,1.9137265111860868,0.0002747496229277701,0.0015693939999764275
202095_s_at,3.387557632470588,5.680237639663462,2.2926800071928737,2.3265692854239602e-08,3.2542753723514686e-07
202107_s_at,4.65653281835294,7.153644407298078,2.4971115889451374,3.166821232265334e-15,1.4237391765717435e-13
202108_at,7.385948366941176,5.922460165730769,-1.4634882012104073,1.8305218369204024e-08,2.6017721702416316e-07
202109_at,5.892937710411765,7.098783819403847,1.2058461089920822,3.912042625932892e-06,3.470666035123396e-05
202112_at,8.705268757470588,7.045267506076923,-1.6600012513936644,2.7359138210376683e-05,0.00020100072747128133
202113_s_at,7.9679075805294115,6.111150071000001,-1.8567575095294107,4.765009564141923e-12,1.2773548968629766e-10
202114_at,7.723531798294118,6.430342922557694,-1.2931888757364245,1.6018692669620217e-13,5.5580688316287464e-12
202127_at,5.6350248508235286,7.01670215423077,1.3816773034072414,2.009860297703552e-10,4.134797029338943e-09
202131_s_at,6.901239925588236,5.7802186426826925,-1.1210212829055433,1.2835384807986509e-07,1.542705279531151e-06
202145_at,5.203468048941176,7.3392535492980775,2.135785500356901,5.348658804068886e-07,5.697198455645506e-06
202148_s_at,6.7751422205882355,7.991931149076923,1.216788928488688,6.785133368671925e-09,1.0440535498414012e-07
202153_s_at,6.954204183764706,8.11220486064423,1.1580006768795235,2.0948538031893926e-09,3.5673954984172813e-08
202156_s_at,8.031580256882352,5.558582831826923,-2.4729974250554285,4.849608895086158e-14,1.8445073441456965e-12
202157_s_at,9.859640923352941,7.2889008922403855,-2.570740031112556,2.2788147469006444e-11,5.510652639392568e-10
202158_s_at,7.588693158000001,4.981827813009615,-2.6068653449903856,9.31723093951963e-15,3.9087251917605064e-13
202159_at,6.633471781294118,7.704374309086537,1.070902527792419,1.9294622152001187e-09,3.3001603962208486e-08
202178_at,3.9858619017058827,6.669532962009615,2.6836710603037326,1.748666740094791e-27,5.6141460004490345e-25
202181_at,7.313623100529411,8.928650600528847,1.615027499999436,3.949244005407642e-12,1.075041339506951e-10
202182_at,5.096930625176471,6.257616836336539,1.1606862111600682,7.160749008589369e-09,1.0975190119062037e-07
202183_s_at,4.729002543352941,6.254050532865383,1.5250479895124425,1.9411682227115305e-08,2.749570938094399e-07
202187_s_at,9.031659815411766,7.382082682894231,-1.6495771325175346,2.475215541364509e-09,4.1644509566009106e-08
202189_x_at,7.628710691294119,8.722994045067308,1.0942833537731893,7.09265636447112e-14,2.6298239926390575e-12
202191_s_at,7.597339866588236,6.333370427038462,-1.2639694395497738,9.42123335356416e-05,0.0006086665426185822
202192_s_at,6.330089586941177,5.063830855721155,-1.266258731220022,7.974158002670903e-08,1.004202975606311e-06
202193_at,5.9201107993529405,8.386012126682694,2.465901327329753,1.1912328895562201e-18,9.561220570454256e-17
202194_at,9.65955747870588,8.473551820182692,-1.1860056585231877,2.0123452887628858e-05,0.00015303301311883733
202195_s_at,6.367079889411765,5.204606018326923,-1.162473871084842,9.065299451205828e-06,7.462669362705323e-05
202200_s_at,6.339882563647059,7.733634892423077,1.393752328776018,2.013154902524666e-11,4.902988907848895e-10
202202_s_at,9.471139848117648,6.845867935432692,-2.6252719126849557,5.561143048499662e-12,1.4791502263355898e-10
202220_at,7.357757196823529,9.238782906567307,1.8810257097437777,3.062942098175724e-16,1.610523283008987e-14
202224_at,7.493384014705883,6.017149113317307,-1.4762349013885752,3.9001635148525913e-10,7.59696732609349e-09
202225_at,8.991130939470589,7.718172212855769,-1.27295872661482,1.0205213920198674e-09,1.837039480707531e-08
202234_s_at,5.771509926352941,4.7288832952115385,-1.0426266311414025,0.003394186107822848,0.014002364594018383
202238_s_at,9.188445105294118,7.925227233009616,-1.2632178722845024,0.0002314104669172542,0.0013454939676016636
202242_at,4.213580803058823,3.073926764875,-1.1396540381838234,8.691447874419809e-07,8.871713737384679e-06
202251_at,6.797839646058824,7.948038938644231,1.1501992925854072,1.456505113619587e-06,1.4097285440014797e-05
202256_at,6.1252952139999985,7.258430701673077,1.1331354876730781,3.993212474397842e-13,1.2949824339878776e-11
202260_s_at,7.996517591588235,6.416991252326923,-1.579526339261312,1.2197829221116877e-06,1.2014894803453132e-05
202283_at,11.264435350117648,8.39676554125,-2.8676698088676478,3.093514915504535e-12,8.566258273633791e-11
202286_s_at,6.997606903764706,11.507657454932692,4.5100505511679865,4.233997000627376e-15,1.8636074378809802e-13
202307_s_at,6.505639566529412,8.086583241894232,1.5809436753648196,3.3559086065622573e-05,0.00024154310409806335
202309_at,8.685296304411764,7.076059677009615,-1.609236627402149,4.223305458184907e-12,1.1411078643676932e-10
202310_s_at,7.477619036411765,9.428559282596154,1.9509402461843894,4.755991001018468e-06,4.145276794068779e-05
202311_s_at,4.713197205941177,7.460178327403846,2.746981121462669,2.5282016231385617e-09,4.244439138396787e-08
202314_at,7.0211159844705895,8.057084595778846,1.035968611308257,1.9038145763775317e-05,0.00014583620458120602
