Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),48/85,9.46837974982538e-09,4.830767348360908e-05,0,0,3.528193116538279,65.18445464323189,COX7B;NDUFB8;NDUFA11;NDUFB6;UQCRB;NDUFA12;COX15;NDUFB5;COX4I1;COX4I2;NDUFA10;NDUFB3;ETFDH;NDUFB1;ETFA;COX7A2;UQCR11;ETFB;MTFR1L;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;BLOC1S1;UQCRFS1;ME3;NDUFV3;NDUFV2;PPARGC1A;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHA;SDHB;SIRT3;OXA1L;NR4A3;NDUFS4;LYRM7;NDUFS3;NDUFS1;UQCRC2
GO_Biological_Process_2023,Regulation Of Focal Adhesion Assembly (GO:0051893),34/54,3.3472725266695946e-08,8.538892215534136e-05,0,0,4.616728763040238,79.46560496170878,ACVRL1;MACF1;ROCK1;ROCK2;FAM107A;PTEN;EFNA5;ARHGAP6;THBS1;PPM1F;CORO1C;APOD;FYN;CLASP1;CLASP2;MAP4K4;S100A10;DUSP3;DMTN;MYOC;LIMCH1;RHOA;DUSP22;SFRP1;PEAK1;PTPRA;ITGB1BP1;TEK;TLN1;PHLDB2;EPHA3;VCL;FERMT2;LIMS1
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),38/68,4.666346991263984e-07,0.0007935900783142947,0,0,3.4401193139448174,50.14909307812356,COX7B;NDUFB8;NDUFB6;UQCRB;COX15;NDUFB5;COX4I1;COX4I2;NDUFA10;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;NDUFV3;NDUFV2;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHD;SDHA;SDHB;NDUFS4;NDUFS3;SLC25A51;NDUFS1;UQCRC2;NDUFAF1
GO_Biological_Process_2023,Fatty Acid Oxidation (GO:0019395),31/52,7.784247146475691e-07,0.0009928807235329744,0,0,4.00641008591111,56.35413845113378,ABCD4;ABCD2;ACAA2;ECHS1;ECI2;HSD17B4;ADH7;ADIPOR2;ADH5;ACAT1;ADH4;AUH;CPT2;SCP2;CYP4V2;HACL1;ACADM;ACAA1;ACAD11;ACADS;HAO2;PPARGC1A;DECR1;PHYH;ADIPOQ;HADHB;HADHA;BDH2;ACOX1;EHHADH;ECHDC1
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),38/70,1.245033829437172e-06,0.0012704325195576,0,0,3.224669090231171,43.84372267184826,COX7B;NDUFB8;NDUFB6;UQCRB;NDUFA12;COX15;NDUFB5;COX4I1;COX4I2;NDUFA10;NDUFB3;NDUFB1;COX7A2;UQCR11;UQCR10;COX6A1;COX5B;COX7C;COX5A;UQCRH;UQCRFS1;NDUFV3;NDUFV2;NDUFA6;NDUFA4;NDUFA3;NDUFA2;NDUFA1;NDUFC1;SDHC;SDHD;SDHA;SDHB;NDUFS4;NDUFS3;NDUFS1;UQCRC2;NDUFAF1
GO_Biological_Process_2023,Fatty Acid Catabolic Process (GO:0009062),33/61,6.801616604849207e-06,0.0057836413196567,0,0,3.1983210494106378,38.05474401955047,ABCD4;ABCD2;ACAA2;ECHS1;ECI2;ABHD1;HSD17B4;ACAT1;MCEE;ACADL;AUH;CPT2;SCP2;HACL1;ACADM;ACAA1;ACAD11;ACADS;HAO2;DECR1;PHYH;ADIPOQ;AIG1;HADHB;HADHA;NUDT7;BDH2;PCCA;ACOX1;EHHADH;PCCB;ECHDC1;LPIN1
GO_Biological_Process_2023,Regulation Of Cold-Induced Thermogenesis (GO:0120161),64/146,8.43670144568473e-06,0.0061491501108404,0,0,2.122435551818988,24.796242952390475,ACHE;THRA;DOCK7;OXT;DBH;RBPJ;ADAMTS5;FLCN;ACADL;CPT2;LEPR;FFAR4;CD36;JAK2;CMKLR1;ACSL1;ADIPOQ;ARRDC3;ELOVL3;TFE3;ACOT13;EBF2;ELOVL6;PTH2R;CNKSR2;HADHA;IRF4;LGALS13;ALDH1A1;TLR4;FOXC2;CEBPB;FH;EPAS1;LAMA4;NPR3;ADRB1;ADRB2;ADIPOR2;PDGFC;PRDM16;ZNF423;PPARGC1A;DECR1;WNT10B;DYNC1H1;CAV1;PLCL1;PLCL2;CIDEA;G0S2;NR1H3;LNPEP;GATM;FABP4;APC;FABP5;NOVA1;SCD;LEP;NOVA2;ID1;GNAS;LPIN1
GO_Biological_Process_2023,Regulation Of Cell-Substrate Junction Assembly (GO:0090109),15/21,2.7867324157299052e-05,0.015482388134691,0,0,6.7718581770930015,71.02362597501138,MACF1;DUSP3;ROCK1;LIMCH1;ROCK2;EFNA5;RHOA;CORO1C;PEAK1;PTPRA;FYN;TLN1;CLASP1;EPHA3;VCL
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),27/49,2.972818772022083e-05,0.015482388134691,0,0,3.328135306553911,34.690535079516046,ABCD4;ABCD2;ACADVL;ACAA2;ECHS1;ECI2;ETFDH;HSD17B4;ETFA;ETFB;ACAT1;ACADL;AUH;CPT2;SCP2;ACADM;ACAA1;ACAD11;ACADS;DECR1;ADIPOQ;HADHB;HADHA;BDH2;ACOX1;EHHADH;ECHDC1
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),44/94,3.034572350978262e-05,0.015482388134691,0,0,2.3893691675998507,24.85626088726234,RAMP2;URI1;THRB;AKR1B1;ATP1A2;NR3C1;TFPI;CTSS;UBE2L3;SLC5A5;GHR;SOCS2;CRHBP;SFR1;CTSL;CYP11A1;GPER1;FFAR4;INPP5K;SLIT2;GAS2L1;NCOA1;STAT5B;LHCGR;MEF2C;GNRHR2;AKR1C1;CAV1;LMO2;NCOA4;RDX;AKR1C3;AKR1C2;AVPR1A;AKR1C4;ESR2;HCRTR2;HCRTR1;SFRP1;NR4A3;PAX8;CYP11B2;LEP;KLF9
GO_Biological_Process_2023,Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560),44/96,5.721564789800322e-05,0.0263270009598188,0,0,2.297154506561001,22.440174480621508,ACVRL1;ITGB1;GPI;NRROS;ITGB5;HPGD;ZFYVE9;WFIKKN2;LRRC32;NR3C1;ZFP36L2;CDH5;CLEC3B;FNTA;SOX6;MAP3K7;SOX5;GDF10;SMAD2;WWOX;LEFTY1;MEF2C;JUN;SMAD4;SMAD3;USP9X;PDE2A;SMAD9;FOS;SMAD6;SIRT1;GDF5;TGFBR1;TGFBR2;TGFBR3;SKI;CLDN5;SFRP1;ID1;PDE3A;XCL1;FERMT2;BMPR1A;LIMS1
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),24/43,6.192160163030708e-05,0.0263270009598188,0,0,3.424243017361179,33.17968712005086,COX7B;PID1;UQCRB;COX15;NDUFA4;COX4I1;GFPT2;COX4I2;COX7A2;UQCR11;UQCR10;COX5B;COX6A1;COX5A;COX7C;UQCRH;NR4A3;LEP;LYRM7;NDUFS4;LEPR;NDUFS1;UQCRC2;PPARGC1A
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Oxidation (GO:0046321),10/12,7.729498670522022e-05,0.0282285249142035,0,0,13.53486646884273,128.14651129738772,ABCD2;NR4A3;IRS1;AKT2;TWIST1;IRS2;MLYCD;PPARA;PPARGC1A;PLIN5
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),64/155,7.916786649637633e-05,0.0282285249142035,0,0,1.9113385677641956,18.05056688272146,ACVRL1;BMPR2;FLT1;STMN2;NR3C1;TMEM100;ZFP36;HYAL1;SOX6;PDE8A;SOX5;MEF2C;ANXA1;DUSP3;HGF;MAGI2;TGFBR1;TGFBR2;EEF1A1;DUSP22;SFRP1;GAS1;RAPGEF2;XCL1;ITGB1BP1;PRKD1;URI1;RAMP2;HTRA2;NDNF;ZFP36L2;EGFR;CLEC3B;RAP1A;ACVR1C;HAS1;INPP5K;CCL2;HAS2;MAP2K5;TBX1;STAT5B;WWOX;SMAD4;EGR3;SMAD3;NTRK3;PDE2A;SMAD9;PTPN11;KLF4;MAPK14;BMP6;ACVR2A;BMP4;SETX;NR4A1;BMP2;PDE3A;SPRY2;TDGF1;BMPR1A;LGMN;LIMS1
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),30/59,8.299252718797598e-05,0.0282285249142035,0,0,2.805543430816237,26.363018255573003,NDUFB8;NDUFA11;NDUFB6;UQCRB;NDUFA12;NDUFB5;NDUFA10;NDUFB3;NDUFB1;MTFR1L;UQCRH;BLOC1S1;ME3;NDUFV3;NDUFV2;NDUFA6;NDUFA3;NDUFA2;NDUFA1;CHCHD10;NDUFC1;SDHC;SDHB;SIRT3;OXA1L;NDUFS4;NDUFS3;SLC25A51;NDUFS1;UQCRC2
GO_Biological_Process_2023,Insulin Receptor Signaling Pathway (GO:0008286),25/47,0.00012580377637466957,0.0401156791914727,0,0,3.080460547449575,27.66496064007555,BCAR3;FOXC2;GSK3B;IRS1;IRS4;IRS2;PIK3R1;PIK3C2A;FOXO1;AKT2;NAMPT;PDK4;ZNF106;AP3S1;PDK2;CAV2;INSR;RARRES2;GAB1;IGF2;SORBS1;FER;PIK3CA;GPLD1;RHOQ
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Hypertrophy (GO:0010611),15/23,0.00014149662436878726,0.0424656339723266,0,0,5.078197512530165,45.00925639237597,MEF2A;MTPN;CAMK2D;EDN1;MLIP;SMAD4;GLRX3;ROCK1;ROCK2;PRKCA;IGF1;RGS2;NR4A3;IL6ST;LMCD1
GO_Biological_Process_2023,Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118),11/15,0.00024395042912245013,0.0640133215570071,0,0,7.444537191615655,61.927721449032816,DUSP22;DMTN;FAM107A;PTEN;APOD;ITGB1BP1;ARHGAP6;THBS1;PHLDB2;CORO1C;CLASP2
GO_Biological_Process_2023,Negative Regulation Of Focal Adhesion Assembly (GO:0051895),11/15,0.00024395042912245013,0.0640133215570071,0,0,7.444537191615655,61.927721449032816,DUSP22;DMTN;FAM107A;PTEN;APOD;ITGB1BP1;ARHGAP6;THBS1;PHLDB2;CORO1C;CLASP2
GO_Biological_Process_2023,Fat Cell Differentiation (GO:0045444),30/62,0.00025989757170371186,0.0640133215570071,0,0,2.5420001861504096,20.984778299902253,CEBPA;PID1;METRNL;OSBPL11;GATA2;FOXO1;SUMO1;AKT2;PRDM16;FFAR4;BBS9;BBS7;PPARGC1A;OSBPL8;TCF7L2;TMEM120B;MKKS;EGR2;TMEM120A;ADIPOQ;ERAP1;HMGA2;INHBB;KLF4;SMAD6;SIRT1;NR4A1;NR4A3;PPARG;ZFPM2
GO_Biological_Process_2023,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),18/31,0.00026348093937615625,0.0640133215570071,0,0,3.750857240827523,30.9128007090908,ACVRL1;DMTN;MYOC;FAM107A;PTEN;ARHGAP6;THBS1;CORO1C;AJAP1;DUSP22;RASA1;APOD;ITGB1BP1;NF2;HOXA7;PHLDB2;CLASP2;MAP4K4
GO_Biological_Process_2023,Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428),21/39,0.00034636157484835,0.0803243979489219,0,0,3.1611224679427616,25.18791016917723,EDN1;PTGIS;SMAD3;ROCK2;CAV1;INSR;ATP2B4;HBB;PKD2;PTGS2;KLF4;CLU;ASS1;KLF2;DDAH1;DDAH2;SIRPA;CD36;AGTR2;JAK2;TLR4
GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),28/58,0.0004323555235601801,0.0881001491047155,0,0,2.5301079270561964,19.5988797438276,CTF1;LAMA2;FHL1;SRI;CHD2;SGCE;FXR1;SGCD;DMD;SOX6;BVES;SGCG;MEF2A;TBX1;MEF2C;EGR3;TCF12;IGF1;MAPK12;POU6F1;COPRS;EVC;DES;ITGA7;MKX;UTRN;VAMP5;HBEGF
GO_Biological_Process_2023,Negative Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000134),18/32,0.00045072857065062,0.0881001491047155,0,0,3.4827000636807472,26.83296846294081,KANK2;PRMT2;DCUN1D3;FHL1;FAM107A;JADE1;PTEN;PKD2;KLF4;CDC73;MYO16;RBL2;DLG1;APC;NACC2;CCL2;BRD7;E2F7
GO_Biological_Process_2023,Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179),33/72,0.00046274831217893984,0.0881001491047155,0,0,2.294496898147485,17.61789806700869,ACVRL1;ITGB1;GPI;NRROS;ITGB5;HPGD;ZFYVE9;WFIKKN2;LRRC32;CDH5;FNTA;MAP3K7;GDF10;SMAD2;LEFTY1;JUN;SMAD4;SMAD3;USP9X;SMAD9;FOS;SMAD6;SIRT1;GDF5;TGFBR1;TGFBR2;TGFBR3;SKI;CLDN5;ID1;FMOD;FERMT2;BMPR1A
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),26/53,0.0005013785220734114,0.0881001491047155,0,0,2.6099950396825395,19.831131746441,NDUFB8;NDUFA11;NDUFB6;NDUFB5;NDUFA10;NDUFB3;NDUFB1;NDUFA6;NUBPL;NDUFA3;NDUFA2;NDUFA1;NDUFC1;TIMM21;OXA1L;LYRM2;NDUFAF4;NDUFS4;NDUFAF5;NDUFS3;TMEM126A;NDUFAF2;NDUFAF3;NDUFS1;TMEM126B;NDUFAF1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),26/53,0.0005013785220734114,0.0881001491047155,0,0,2.6099950396825395,19.831131746441,NDUFB8;NDUFA11;NDUFB6;NDUFB5;NDUFA10;NDUFB3;NDUFB1;NDUFA6;NUBPL;NDUFA3;NDUFA2;NDUFA1;NDUFC1;TIMM21;OXA1L;LYRM2;NDUFAF4;NDUFS4;NDUFAF5;NDUFS3;TMEM126A;NDUFAF2;NDUFAF3;NDUFS1;TMEM126B;NDUFAF1
GO_Biological_Process_2023,Negative Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901991),21/40,0.0005446643227635542,0.0881001491047155,0,0,2.9945422001388904,22.5050053973986,AVEN;KANK2;PRMT2;DCUN1D3;USP44;FHL1;FAM107A;JADE1;PTEN;PKD2;KLF4;CDC73;ZFP36L2;MYO16;RBL2;DLG1;RGCC;APC;CCL2;BRD7;E2F7
GO_Biological_Process_2023,Endocytosis (GO:0006897),72/189,0.0005513410036477347,0.0881001491047155,0,0,1.6719295713667195,12.544750165293776,ITGB1;ZFYVE9;EQTN;LRRK2;VLDLR;PIK3C2A;CLINT1;EEA1;DPYSL2;MRC1;STAB1;CD36;SCARF1;CUBN;RALBP1;TICAM2;ANXA1;CD93;SCARA5;AHSG;ANXA11;TBC1D2B;CSNK1E;HSPG2;EPN2;HEATR5A;BIN1;RHOJ;TYRO3;PECAM1;ENTHD1;PIK3C3;RHOU;CD302;GAS6;STEAP2;TLR4;RHOQ;RAB7A;LRP1;LRP3;ADRB2;SNX33;C9ORF72;CORO1C;CDC42;PACSIN2;MAPK1;SNX9;CD14;RAB11FIP2;WASF1;EPS15;ELANE;SNX5;SORT1;CAV1;INSR;IL10RA;DNAJC13;LRP1B;EHD2;MARCO;DAB2;PIKFYVE;SNX18;EHD4;HOOK2;AXL;OCIAD1;FCGR2B;PICALM
GO_Biological_Process_2023,Lamellipodium Organization (GO:0097581),17/30,0.0005770649659156047,0.0881001491047155,0,0,3.54181844153989,26.41330832555758,ITGB1;P2RY12;DMTN;PTPRO;PARVB;CCDC88A;SNX1;SNX2;ABLIM3;S1PR1;ARHGEF4;CDH13;WHAMM;WASF1;ARHGEF7;VCL;ARHGEF6
GO_Biological_Process_2023,Prostaglandin Metabolic Process (GO:0006693),17/30,0.0005770649659156047,0.0881001491047155,0,0,3.54181844153989,26.41330832555758,EDN1;GSTM1;PTGIS;HPGD;PNPLA8;AKR1C1;AKR1C3;AKR1C2;PLA2G4A;AKR1C4;PTGS2;PTGR1;PTGR2;HPGDS;PLAA;PTGDS;CES1
GO_Biological_Process_2023,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),17/30,0.0005770649659156047,0.0881001491047155,0,0,3.54181844153989,26.41330832555758,FOXC2;STARD13;ANXA1;GATA2;MEOX2;PIK3C2A;PTGS2;KLF4;FGF2;HDAC9;THBS1;RHOA;SRPX2;MMRN2;RHOJ;ITGB1BP1;MAP2K5
GO_Biological_Process_2023,Prostanoid Metabolic Process (GO:0006692),11/16,0.0005895042887268738,0.0881001491047155,0,0,5.955221665739195,44.2843894486901,HPGDS;GSTM1;HPGD;AKR1C1;AKR1C3;AKR1C2;PLAA;AKR1C4;PTGR1;PTGR2;CES1
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),67/174,0.000600055820172813,0.0881001491047155,0,0,1.7008066988411916,12.617413870442936,RPL5;LPGAT1;DDX3X;IRS1;HTR2B;HBB;IRS2;PTH1R;PKD2;CLU;FGF2;RBM3;AKT2;CD36;EDN1;ELOVL5;HGF;ARNT;SIRT1;SIRT2;KAT2B;ZEB2;DDAH1;DDAH2;PPP1R3E;PXYLP1;AGTR2;TLR4;GPLD1;PLIN5;NNMT;RPS27L;NMD3;PLD1;PTGS2;ARPP19;THBS1;FOXO1;FXR1;METTL5;PPARGC1A;SNCA;EGR1;TCF7L2;SMAD3;SSB;INSR;MID1IP1;PCIF1;IGF2;NR1H4;SAMD4A;NR1H3;UPF3A;IGF1;SORBS1;KLF4;LARP6;ASS1;KLF2;MLXIPL;IL6;RGCC;CD28;HNRNPD;VIM;CD244
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Beta-Oxidation (GO:0032000),7/8,0.0006390663173239254,0.0881001491047155,0,0,18.939573679332717,139.31007825163397,ABCD2;IRS1;AKT2;TWIST1;IRS2;PPARA;PLIN5
GO_Biological_Process_2023,Regulation Of Fibroblast Apoptotic Process (GO:2000269),7/8,0.0006390663173239254,0.0881001491047155,0,0,18.939573679332717,139.31007825163397,SFRP1;BTG1;STK17B;GAS6;IER3IP1;PRDM11;TP63
GO_Biological_Process_2023,Regulation Of Cell-Matrix Adhesion (GO:0001952),30/65,0.0007139255076799868,0.0881001491047155,0,0,2.323635783427295,16.834118358644993,GSK3B;MACF1;CSF1;ROCK1;ROCK2;EFNA5;THBS1;CORO1C;FYN;CD36;HOXA7;CLASP1;MAP4K4;DUSP3;MYOC;LIMCH1;RHOA;AJAP1;BST1;SFRP1;CDK6;PEAK1;PTPRA;RASA1;CDH13;NF2;TLN1;UTRN;EPHA3;VCL
GO_Biological_Process_2023,acetyl-CoA Biosynthetic Process (GO:0006085),9/12,0.0007294807796201613,0.0881001491047155,0,0,8.11885777860189,58.64395113803277,PDHX;PDHA2;ACSS2;PDHA1;PPCS;DLAT;MLYCD;PDHB;DLD
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation Using acyl-CoA Dehydrogenase (GO:0033539),8/10,0.0007346995814332311,0.0881001491047155,0,0,10.823878383388951,78.10563543212467,ACADVL;ACADL;ETFDH;ETFA;ACADM;ETFB;ACAD11;ACADS
GO_Biological_Process_2023,Diterpenoid Metabolic Process (GO:0016101),16/28,0.0007381788493352676,0.0881001491047155,0,0,3.610842926104716,26.038959767822533,PECR;LRP1;ADH1B;AKR1C1;RARRES2;AKR1C3;AKR1B1;AKR1C4;ADH7;DHRS3;ALDH3A2;ADH4;CYP4V2;RDH10;ALDH1A1;RDH5
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),16/28,0.0007381788493352676,0.0881001491047155,0,0,3.610842926104716,26.038959767822533,EDN1;SMAD3;INSR;HBB;PKD2;PTGS2;KLF4;CLU;ASS1;KLF2;DDAH1;DDAH2;CD36;AGTR2;TLR4;TMEM106A
GO_Biological_Process_2023,Regulation Of Lipid Biosynthetic Process (GO:0046890),16/28,0.0007381788493352676,0.0881001491047155,0,0,3.610842926104716,26.038959767822533,ASAH1;MID1IP1;SIRT4;ZBTB20;NR1H3;CREBL2;FITM2;SORBS1;C3;MLXIPL;CREB1;GPER1;PDK4;THRSP;PCK1;PPARA
GO_Biological_Process_2023,Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163),23/46,0.0007425139967665164,0.0881001491047155,0,0,2.7096114519427403,19.52402087627087,FOXC2;WNT10B;LAMA4;PLCL1;DOCK7;NPR3;ADIPOQ;ARRDC3;PLCL2;TFE3;CIDEA;ACOT13;NR1H3;LNPEP;RBPJ;ADAMTS5;FLCN;NOVA1;NOVA2;ALDH1A1;ID1;ZNF423;TLR4
GO_Biological_Process_2023,Positive Regulation Of Cell-Substrate Adhesion (GO:0010811),32/71,0.0008028471987360427,0.0930937819988929,0,0,2.224552356395932,15.855154673108968,VIT;GSK3B;ECM2;CSF1;TESK1;ILK;ARL2;NEDD9;NDNF;FBLN2;TRIOBP;PPM1F;CDC42;CD36;RSU1;JAK2;RREB1;S100A10;DMTN;MYOC;SFRP1;CCDC80;CDK6;CDH13;CSPG5;ARHGEF7;UTRN;CRK;DOCK1;FERMT2;LIMS2;LIMS1
GO_Biological_Process_2023,Response To Peptide Hormone (GO:0043434),26/55,0.0010187068232127,0.115338574737549,0,0,2.42966184318555,16.738478064603527,SLC24A4;ROCK1;IRS1;ROCK2;GNAI1;GHRHR;CYP11A1;GPER1;STAT4;EIF2B1;PCK1;ZBED3;STAT5A;STAT5B;EIF2B3;ANXA1;EIF2B2;IGFBP5;SORT1;CAV1;TCF12;SIRT1;TGFBR3;CREB1;CYP11B2;LEP
GO_Biological_Process_2023,Positive Regulation Of Cold-Induced Thermogenesis (GO:0120162),41/98,0.001039900909041,0.115338574737549,0,0,1.9510008933918457,13.400702973994244,ACHE;CEBPB;FH;THRA;EPAS1;ADRB1;OXT;ADRB2;DBH;ADIPOR2;CPT2;PDGFC;PRDM16;LEPR;FFAR4;CD36;JAK2;PPARGC1A;CMKLR1;DECR1;DYNC1H1;ACSL1;CAV1;ADIPOQ;ELOVL3;EBF2;G0S2;ELOVL6;PTH2R;CNKSR2;HADHA;GATM;FABP4;APC;FABP5;IRF4;SCD;LGALS13;LEP;GNAS;LPIN1
GO_Biological_Process_2023,Negative Regulation Of Cell Junction Assembly (GO:1901889),14/24,0.0012031868106335,0.1306097682521775,0,0,3.790497401633259,25.4826860604598,ACVRL1;DMTN;ROCK1;ROCK2;FAM107A;PTEN;ARHGAP6;THBS1;CORO1C;DUSP22;APOD;ITGB1BP1;PHLDB2;CLASP2
GO_Biological_Process_2023,Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613),11/17,0.0012624015063748,0.1314443364392764,0,0,4.962344648488221,33.12235741414658,MEF2A;MTPN;CAMK2D;EDN1;NR4A3;ROCK1;TRPC3;ROCK2;PRKCA;IGF1;IL6ST
GO_Biological_Process_2023,Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923),11/17,0.0012624015063748,0.1314443364392764,0,0,4.962344648488221,33.12235741414658,KAT2B;MLXIPL;LPGAT1;NR4A3;ELOVL5;MID1IP1;NR1H3;MLYCD;PPARA;PPARGC1A;SIRT2
GO_Biological_Process_2023,Regulation Of Endothelial Cell Proliferation (GO:0001936),39/93,0.0012902849664527,0.1316606779768373,0,0,1.958605258250979,13.030389607847388,BMPR2;SPARC;HMGB2;HTR2B;PTPRM;FGF2;THBS1;THBS4;SLC39A9;APOH;AKT3;ATOH8;KRIT1;PPP1R16B;STAT5A;EGR3;ANGPT1;CAV2;CAV1;TNFSF12;VEGFB;ARNT;VEGFC;PRKCA;SYNJ2BP;SIRT1;TGFBR1;BMP4;NR4A1;BMP2;RGCC;TNMD;LEP;FGF18;CDH13;ANG;PRKD1;TEK;VIP
GO_Biological_Process_2023,acetyl-CoA Biosynthetic Process From Pyruvate (GO:0006086),5/5,0.0014355787980365,0.1356356116218981,0,0,72990.0,477806.2013567175,PDHX;PDHA2;PDHA1;PDHB;DLD
GO_Biological_Process_2023,Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),5/5,0.0014355787980365,0.1356356116218981,0,0,72990.0,477806.2013567175,ZFP36;CSF2;PDE1B;NPR2;ZFP36L2
GO_Biological_Process_2023,Podocyte Cell Migration (GO:0090521),5/5,0.0014355787980365,0.1356356116218981,0,0,72990.0,477806.2013567175,KANK2;KANK1;ROCK1;DAAM2;TESK1
GO_Biological_Process_2023,Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),5/5,0.0014355787980365,0.1356356116218981,0,0,72990.0,477806.2013567175,ZFP36;CSF2;PDE1B;NPR2;ZFP36L2
GO_Biological_Process_2023,Negative Regulation Of Fat Cell Differentiation (GO:0045599),17/32,0.0015325829591515,0.142167968319842,0,0,3.069155060352832,19.89058244279512,YAP1;WNT10B;WWTR1;SMAD3;LRP3;RORA;SIRT1;FOXO1;ZFP36L2;SIRT2;FLCN;BMP2;IL6;BBS12;GPER1;FERMT2;RUNX1T1
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),15/27,0.0015949631662556,0.1427631942848518,0,0,3.384536847967329,21.79947907569468,EDN1;SMAD3;INSR;HBB;PKD2;PTGS2;KLF4;CLU;ASS1;KLF2;DDAH1;DDAH2;CD36;AGTR2;TLR4
GO_Biological_Process_2023,Regulation Of SMAD Protein Signal Transduction (GO:0060390),15/27,0.0015949631662556,0.1427631942848518,0,0,3.384536847967329,21.79947907569468,WWTR1;SMAD4;BMPR2;LRP1;RBPMS;GDF5;BMP6;TGFBR1;PBLD;BMP4;DAB2;CILP;PPARG;JAK2;BMPR1A
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),16/30,0.0019889178159639,0.1676757077002995,0,0,3.0945838417060103,19.248820861553625,CRP;CETP;CSF2;CSF1;ABCA5;ADIPOQ;PLA2G2A;NR1H3;PLA2G5;MAPK9;AGTR1;PPARG;CD36;APOB;PPARA;PF4
GO_Biological_Process_2023,Positive Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043536),22/46,0.0020149330429112,0.1676757077002995,0,0,2.48317843866171,15.413509004306617,STAT5A;FOXC2;CD40;ANXA1;ANGPT1;PRKCA;HMGB1;GATA2;PIK3C2A;PTGS2;MAPK14;FGF2;HDAC9;THBS1;SIRT1;SRPX2;TMSB4X;AKT3;FGF18;RHOJ;PRKD1;FGFR1
GO_Biological_Process_2023,Lamellipodium Assembly (GO:0030032),14/25,0.002058373842906,0.1676757077002995,0,0,3.4456705135992443,21.31436305990444,ITGB1;P2RY12;DMTN;PTPRO;PARVB;CCDC88A;ABLIM3;S1PR1;ARHGEF4;CDH13;WHAMM;ARHGEF7;VCL;ARHGEF6
GO_Biological_Process_2023,Ethanol Oxidation (GO:0006069),6/7,0.0020849629979767,0.1676757077002995,0,0,16.230911786508525,100.19348615177373,ADH4;ACSS2;ADH1C;ADH1B;ADH1A;ADH7
GO_Biological_Process_2023,Peptidyl-Lysine Deacetylation (GO:0034983),6/7,0.0020849629979767,0.1676757077002995,0,0,16.230911786508525,100.19348615177373,HDAC4;SIRT4;HDAC9;SIRT1;SIRT2;SIRT3
GO_Biological_Process_2023,Taurine Metabolic Process (GO:0019530),6/7,0.0020849629979767,0.1676757077002995,0,0,16.230911786508525,100.19348615177373,GHR;STAT5A;STAT5B;FMO1;FMO3;CDO1
